年月日,空知,石狩,後志,胆振,日高,渡島,檜山,上川,留萌,宗谷,オホーツク,十勝,釧路,根室,道外他,非公表,重複削除,日計,ここから右は北海道発表分のみ,年月日再掲,空知.道.,石狩.道.,後志.道.,胆振.道.,日高.道.,渡島.道.,檜山.道.,上川.道.,留萌.道.,宗谷.道.,オホーツク.道.,十勝.道.,釧路.道.,根室.道.,道外他.道.,日計.道.,備考
2021-06-18,5,54,1,3,0,4,0,0,0,0,2,3,1,0,1,2,0,76,"",2021-06-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
2021-06-19,4,54,0,6,0,4,0,0,0,0,0,0,2,0,0,3,0,73,"",2021-06-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,この日より前は集計データなし
2021-06-20,0,34,1,4,0,3,0,0,0,0,0,2,1,0,0,7,0,52,"",2021-06-20,0,3,0,4,0,0,0,0,0,0,0,2,1,0,0,10,道発表のデータはこの日以降入力済み
2021-06-21,0,25,0,2,0,5,0,0,0,0,0,0,0,0,0,5,0,37,"",2021-06-21,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,5,""
2021-06-22,1,14,0,2,0,0,0,0,0,0,0,2,1,0,0,9,0,29,"",2021-06-22,1,0,0,2,0,0,0,0,0,0,0,2,1,0,0,6,""
2021-06-23,0,35,1,1,0,1,0,0,0,2,0,2,0,0,0,7,0,49,"",2021-06-23,0,2,0,1,0,1,0,0,0,2,0,2,0,0,0,8,""
2021-06-24,0,20,0,0,0,1,0,0,0,0,0,2,0,0,1,2,0,26,"",2021-06-24,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,5,""
2021-06-25,0,18,0,0,0,2,0,0,1,0,1,1,1,0,2,7,0,33,"",2021-06-25,0,3,0,0,0,0,0,0,1,0,1,1,1,0,2,9,""
2021-06-26,0,26,0,4,0,1,0,0,0,0,2,2,2,0,0,10,0,47,"",2021-06-26,0,1,0,4,0,0,0,0,0,0,2,2,2,0,0,11,""
2021-06-27,0,16,0,1,0,3,0,0,0,0,2,4,0,0,0,2,0,28,"",2021-06-27,0,1,0,1,0,0,0,0,0,0,2,4,0,0,0,8,""
2021-06-28,0,16,0,4,0,0,0,0,0,0,1,0,0,0,0,6,0,27,"",2021-06-28,0,2,0,4,0,0,0,0,0,0,1,0,0,0,0,7,""
2021-06-29,1,14,0,1,0,4,0,0,0,0,0,1,0,0,0,2,0,23,"",2021-06-29,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,4,""
2021-06-30,0,24,1,1,0,3,0,0,3,0,0,1,2,0,0,3,0,38,"",2021-06-30,0,0,0,1,0,0,0,0,3,0,0,1,2,0,0,7,""
2021-07-01,2,21,1,1,0,2,0,1,5,0,0,1,0,0,1,4,0,39,"",2021-07-01,2,1,0,1,0,0,0,0,5,0,0,1,0,0,1,11,""
2021-07-02,0,11,1,1,0,3,0,0,0,0,0,3,0,0,0,7,0,26,"",2021-07-02,0,0,1,1,0,1,0,0,0,0,0,3,0,0,0,6,""
2021-07-03,0,14,0,1,0,3,0,0,0,0,3,2,0,0,2,5,0,30,"",2021-07-03,0,0,0,1,0,1,0,0,0,0,3,2,0,0,2,9,""
2021-07-04,0,20,0,0,0,2,0,0,0,0,14,0,0,0,1,2,0,39,"",2021-07-04,0,1,0,0,0,0,0,0,0,0,14,0,0,0,1,16,""
2021-07-05,0,17,0,1,0,0,0,1,0,0,4,0,1,0,0,5,0,29,"",2021-07-05,0,1,0,1,0,0,0,1,0,0,4,0,1,0,0,8,""
2021-07-06,1,14,0,0,0,2,0,5,0,0,6,0,0,0,0,6,0,34,"",2021-07-06,1,2,0,0,0,1,0,1,0,0,6,0,0,0,0,11,""
2021-07-07,0,27,0,0,0,10,0,5,2,0,9,3,1,0,0,10,0,67,"",2021-07-07,0,4,0,0,0,1,0,0,2,0,9,3,1,0,0,20,""
2021-07-08,0,25,2,1,0,2,0,4,0,0,6,6,0,0,0,16,0,62,"",2021-07-08,0,0,1,1,0,0,0,0,0,0,6,6,0,0,0,14,""
2021-07-09,1,22,2,0,0,6,0,2,1,0,8,1,0,0,0,7,0,50,"",2021-07-09,1,2,1,0,0,0,0,0,1,0,8,1,0,0,0,14,""
2021-07-10,2,41,4,2,0,1,0,1,0,0,5,0,0,0,0,8,0,64,"",2021-07-10,2,5,3,2,0,0,0,1,0,0,5,0,0,0,0,18,""
2021-07-11,1,19,0,0,0,2,0,15,0,1,4,0,0,0,0,14,0,56,"",2021-07-11,1,1,0,0,0,0,0,12,0,1,4,0,0,0,0,19,""
2021-07-12,1,27,0,0,0,1,0,2,0,0,5,0,0,0,2,9,0,47,"",2021-07-12,1,2,0,0,0,0,0,2,0,0,5,0,0,0,2,12,""
2021-07-13,0,30,2,1,1,2,0,3,0,1,2,0,1,0,3,14,0,60,"",2021-07-13,0,5,2,1,1,0,0,2,0,1,2,0,1,0,3,18,""
2021-07-14,0,43,0,4,0,3,0,5,0,0,1,3,0,0,0,16,0,75,"",2021-07-14,0,2,0,4,0,0,0,3,0,0,1,3,0,0,0,13,""
2021-07-15,1,38,1,2,1,0,0,1,0,1,7,4,0,0,0,29,0,85,"",2021-07-15,1,3,0,2,1,0,0,0,0,1,7,4,0,0,0,19,""
2021-07-16,0,44,1,2,0,0,0,5,0,0,3,0,1,1,1,15,0,73,"",2021-07-16,0,3,0,2,0,0,0,3,0,0,3,0,1,1,1,14,""
2021-07-17,0,66,2,5,0,1,0,3,0,0,6,1,1,0,0,26,0,111,"",2021-07-17,0,5,0,5,0,0,0,1,0,0,6,1,1,0,0,19,""
2021-07-18,0,66,0,3,0,3,0,1,0,0,8,1,1,0,1,23,0,107,"",2021-07-18,0,6,0,3,0,2,0,1,0,0,8,1,1,0,1,23,""
2021-07-19,0,47,1,5,0,1,0,0,0,0,5,0,0,0,0,11,0,70,"",2021-07-19,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,10,""
2021-07-20,2,58,1,4,0,2,0,9,0,0,8,1,0,1,0,18,0,104,"",2021-07-20,2,2,0,4,0,0,0,5,0,0,8,1,0,1,0,23,""
2021-07-21,0,61,4,8,0,0,0,5,0,0,15,0,1,0,1,23,0,118,"",2021-07-21,0,5,2,8,0,0,0,3,0,0,15,0,1,0,1,35,""
2021-07-22,2,79,3,6,0,2,1,1,0,0,19,1,3,0,1,22,0,140,"",2021-07-22,2,5,0,6,0,0,1,0,0,0,19,1,3,0,1,38,""
2021-07-23,1,38,0,6,0,1,0,1,0,0,12,0,0,0,1,19,0,79,"",2021-07-23,1,7,0,6,0,1,0,0,0,0,12,0,0,0,1,28,""
2021-07-24,0,79,0,2,0,0,0,4,0,0,14,1,1,0,0,17,0,118,"",2021-07-24,0,8,0,2,0,0,0,0,0,0,14,1,1,0,0,26,""
2021-07-25,0,62,1,6,0,0,0,9,0,0,6,1,0,0,4,24,0,113,"",2021-07-25,0,4,0,6,0,0,0,0,0,0,6,1,0,0,4,21,""
2021-07-26,1,77,0,2,0,1,0,1,0,0,15,2,2,0,2,34,0,137,"",2021-07-26,1,8,0,2,0,1,0,1,0,0,15,2,2,0,1,33,""
2021-07-27,2,65,9,5,0,8,0,7,0,1,7,2,2,0,5,25,0,138,"",2021-07-27,2,13,2,5,0,1,0,2,0,1,7,2,2,0,5,42,""
2021-07-28,2,120,5,13,0,14,0,7,1,0,8,7,12,0,6,32,0,227,"",2021-07-28,2,12,2,13,0,5,0,1,1,0,8,7,12,0,6,69,""
2021-07-29,3,145,5,8,3,20,0,10,0,0,11,10,5,0,6,34,0,260,"",2021-07-29,3,21,2,8,3,6,0,3,0,0,11,10,5,0,6,78,""
2021-07-30,5,123,7,15,2,12,1,7,0,0,9,18,4,1,5,41,0,250,"",2021-07-30,5,20,3,15,2,2,1,3,0,0,9,18,4,1,5,88,""
2021-07-31,3,173,3,11,2,8,0,12,0,2,7,8,6,0,4,45,0,284,"",2021-07-31,3,15,0,11,2,1,0,2,0,2,7,8,6,0,3,60,""
2021-08-01,2,144,10,8,7,16,0,7,0,0,6,15,10,0,2,40,0,267,"",2021-08-01,2,21,7,8,7,3,0,2,0,0,6,15,10,0,2,83,""
2021-08-02,5,133,0,4,1,5,0,1,0,0,2,10,7,0,2,47,0,217,"",2021-08-02,5,17,0,4,1,0,0,0,0,0,2,10,7,0,2,48,""
2021-08-03,4,104,4,8,5,8,0,14,2,1,6,6,7,1,2,39,0,211,"",2021-08-03,4,14,1,8,5,1,0,4,2,1,6,6,7,1,2,62,""
2021-08-04,10,184,6,16,4,16,0,8,1,0,6,23,6,1,0,85,0,366,"",2021-08-04,10,25,1,16,4,3,0,0,1,0,6,23,6,1,0,96,""
2021-08-05,5,199,5,13,1,20,0,5,1,0,1,22,12,1,4,53,0,342,"",2021-08-05,5,29,2,13,1,2,0,0,1,0,1,22,12,1,3,92,""
2021-08-06,10,162,8,7,0,13,1,13,0,0,2,18,9,1,2,37,0,283,"",2021-08-06,10,29,3,7,0,4,1,4,0,0,2,18,9,1,2,90,""
2021-08-07,7,214,6,12,2,10,0,12,0,1,2,14,9,1,4,53,0,347,"",2021-08-07,7,24,1,11,2,1,0,1,0,1,2,14,9,1,5,79,""
2021-08-08,5,177,1,6,1,19,0,2,0,1,7,15,14,0,5,55,0,308,"",2021-08-08,5,36,0,6,1,2,0,0,0,1,7,15,14,0,5,92,""
2021-08-09,10,187,4,5,1,13,0,2,0,3,3,8,1,2,7,64,0,310,"",2021-08-09,10,21,0,5,1,7,0,1,0,3,3,8,1,2,7,69,""
2021-08-10,5,204,1,7,0,3,0,11,0,1,5,1,2,3,27,77,0,347,"",2021-08-10,5,28,0,7,0,1,0,1,0,1,5,1,2,3,26,80,""
2021-08-11,17,179,13,13,1,18,0,18,1,1,4,2,7,1,13,63,0,351,"",2021-08-11,17,32,0,13,1,4,0,6,1,1,4,2,7,1,11,100,""
2021-08-12,15,236,5,14,2,20,0,27,2,1,4,28,23,3,15,85,0,480,"",2021-08-12,15,47,0,14,2,7,0,4,2,1,4,28,23,3,15,165,""
2021-08-13,14,200,5,14,2,15,1,48,0,0,6,35,16,2,14,82,0,454,"",2021-08-13,14,33,2,14,2,5,1,7,0,0,6,35,16,2,12,149,""
2021-08-14,11,264,4,11,4,10,0,27,0,1,6,16,13,3,18,91,0,479,"",2021-08-14,11,33,2,11,4,2,0,2,0,1,6,16,12,3,14,117,""
2021-08-15,9,173,4,14,3,12,0,24,0,0,4,17,18,1,15,72,0,366,"",2021-08-15,9,36,0,14,3,2,0,0,0,0,4,17,18,1,13,117,""
2021-08-16,11,168,2,15,0,25,0,23,1,3,2,13,10,0,13,71,0,357,"",2021-08-16,11,19,0,15,0,3,0,4,0,3,2,13,10,0,8,88,""
2021-08-17,12,162,14,15,3,31,0,61,0,0,4,20,12,3,14,59,0,410,"",2021-08-17,12,30,4,15,3,16,0,10,0,0,4,20,12,3,10,139,""
2021-08-18,14,273,16,26,3,35,0,64,0,3,16,23,18,3,9,92,0,595,"",2021-08-18,14,54,4,26,3,15,0,11,0,3,16,23,18,3,8,198,""
2021-08-19,9,266,17,25,3,27,0,66,0,4,8,30,17,4,11,88,0,575,"",2021-08-19,9,34,10,25,3,10,0,7,0,4,8,30,17,4,11,172,""
